_ObjectName,_SourceFile,_Script,_ScriptGUID,_ScriptFileID,MonoBehaviour.- X.Amplitude,MonoBehaviour.- X.Constant,MonoBehaviour.- X.Frequency,MonoBehaviour.- X.Y.Amplitude,MonoBehaviour.- X.Y.Constant,MonoBehaviour.- X.Y.Frequency,MonoBehaviour.- X.Z.Amplitude,MonoBehaviour.- X.Z.Constant,MonoBehaviour.- X.Z.Frequency,MonoBehaviour.PositionNoise,MonoBehaviour.m_AngularDamping,MonoBehaviour.m_AngularDampingMode,MonoBehaviour.m_ApplyAfter,MonoBehaviour.m_BiasX,MonoBehaviour.m_BiasY,MonoBehaviour.m_BindingMode,MonoBehaviour.m_BlendUpdateMethod,MonoBehaviour.m_CameraActivatedEvent.m_PersistentCalls.m_Calls,MonoBehaviour.m_CameraCutEvent.m_PersistentCalls.m_Calls,MonoBehaviour.m_CenterOnActivate,MonoBehaviour.m_ChannelMask,MonoBehaviour.m_ComponentOwner,MonoBehaviour.m_ComponentOwner_fileID,MonoBehaviour.m_CorrespondingSourceObject,MonoBehaviour.m_CorrespondingSourceObject_fileID,MonoBehaviour.m_CustomBlends,MonoBehaviour.m_CustomBlends_fileID,MonoBehaviour.m_CustomBlends_guid,MonoBehaviour.m_CustomBlends_path,MonoBehaviour.m_DeadZoneHeight,MonoBehaviour.m_DeadZoneWidth,MonoBehaviour.m_DefaultBlend.m_CustomCurve.m_Curve,MonoBehaviour.m_DefaultBlend.m_CustomCurve.m_PostInfinity,MonoBehaviour.m_DefaultBlend.m_CustomCurve.m_PreInfinity,MonoBehaviour.m_DefaultBlend.m_CustomCurve.m_RotationOrder,MonoBehaviour.m_DefaultBlend.m_CustomCurve.serializedVersion,MonoBehaviour.m_DefaultBlend.m_Style,MonoBehaviour.m_DefaultBlend.m_Time,MonoBehaviour.m_DefaultVelocity,MonoBehaviour.m_EditorHideFlags,MonoBehaviour.m_Enabled,MonoBehaviour.m_FocusOffset,MonoBehaviour.m_FocusTarget,MonoBehaviour.m_FocusTarget_fileID,MonoBehaviour.m_FocusTracking,MonoBehaviour.m_FocusTracksTarget,MonoBehaviour.m_Follow,MonoBehaviour.m_FollowOffset,MonoBehaviour.m_Follow_fileID,MonoBehaviour.m_Gain,MonoBehaviour.m_GameObject,MonoBehaviour.m_GameObject_fileID,MonoBehaviour.m_HorizontalDamping,MonoBehaviour.m_IgnoreTimeScale,MonoBehaviour.m_ImpulseDefinition.m_AmplitudeGain,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.- serializedVersion,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.inSlope,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.inWeight,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.m_PostInfinity,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.m_PreInfinity,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.m_RotationOrder,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.outSlope,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.outWeight,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.serializedVersion,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.tangentMode,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.time,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.value,MonoBehaviour.m_ImpulseDefinition.m_CustomImpulseShape.weightedMode,MonoBehaviour.m_ImpulseDefinition.m_DirectionMode,MonoBehaviour.m_ImpulseDefinition.m_DissipationDistance,MonoBehaviour.m_ImpulseDefinition.m_DissipationMode,MonoBehaviour.m_ImpulseDefinition.m_DissipationRate,MonoBehaviour.m_ImpulseDefinition.m_FrequencyGain,MonoBehaviour.m_ImpulseDefinition.m_ImpactRadius,MonoBehaviour.m_ImpulseDefinition.m_ImpulseChannel,MonoBehaviour.m_ImpulseDefinition.m_ImpulseDuration,MonoBehaviour.m_ImpulseDefinition.m_ImpulseShape,MonoBehaviour.m_ImpulseDefinition.m_ImpulseType,MonoBehaviour.m_ImpulseDefinition.m_PropagationSpeed,MonoBehaviour.m_ImpulseDefinition.m_Randomize,MonoBehaviour.m_ImpulseDefinition.m_RawSignal,MonoBehaviour.m_ImpulseDefinition.m_RawSignal_fileID,MonoBehaviour.m_ImpulseDefinition.m_RepeatMode,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_AttackShape.m_Curve,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_AttackShape.m_PostInfinity,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_AttackShape.m_PreInfinity,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_AttackShape.m_RotationOrder,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_AttackShape.serializedVersion,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_AttackTime,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_DecayShape.m_Curve,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_DecayShape.m_PostInfinity,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_DecayShape.m_PreInfinity,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_DecayShape.m_RotationOrder,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_DecayShape.serializedVersion,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_DecayTime,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_HoldForever,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_ScaleWithImpact,MonoBehaviour.m_ImpulseDefinition.m_TimeEnvelope.m_SustainTime,MonoBehaviour.m_LegacyBlendHint,MonoBehaviour.m_Lens.Dutch,MonoBehaviour.m_Lens.FarClipPlane,MonoBehaviour.m_Lens.FieldOfView,MonoBehaviour.m_Lens.FocusDistance,MonoBehaviour.m_Lens.GateFit,MonoBehaviour.m_Lens.LensShift,MonoBehaviour.m_Lens.ModeOverride,MonoBehaviour.m_Lens.NearClipPlane,MonoBehaviour.m_Lens.OrthographicSize,MonoBehaviour.m_Lens.m_SensorSize,MonoBehaviour.m_LookAt,MonoBehaviour.m_LookAt_fileID,MonoBehaviour.m_LookaheadIgnoreY,MonoBehaviour.m_LookaheadSmoothing,MonoBehaviour.m_LookaheadTime,MonoBehaviour.m_Name,MonoBehaviour.m_ObjectHideFlags,MonoBehaviour.m_PitchDamping,MonoBehaviour.m_PrefabAsset,MonoBehaviour.m_PrefabAsset_fileID,MonoBehaviour.m_PrefabInstance,MonoBehaviour.m_PrefabInstance_fileID,MonoBehaviour.m_Priority,MonoBehaviour.m_Profile,MonoBehaviour.m_Profile_fileID,MonoBehaviour.m_Profile_guid,MonoBehaviour.m_Profile_path,MonoBehaviour.m_ReactionSettings.m_AmplitudeGain,MonoBehaviour.m_ReactionSettings.m_Duration,MonoBehaviour.m_ReactionSettings.m_FrequencyGain,MonoBehaviour.m_ReactionSettings.m_NoiseOffsets,MonoBehaviour.m_ReactionSettings.m_SecondaryNoise,MonoBehaviour.m_ReactionSettings.m_SecondaryNoise_fileID,MonoBehaviour.m_RollDamping,MonoBehaviour.m_ScreenX,MonoBehaviour.m_ScreenY,MonoBehaviour.m_Script,MonoBehaviour.m_Script_fileID,MonoBehaviour.m_Script_guid,MonoBehaviour.m_ShowCameraFrustum,MonoBehaviour.m_ShowDebugText,MonoBehaviour.m_SoftZoneHeight,MonoBehaviour.m_SoftZoneWidth,MonoBehaviour.m_StandbyUpdate,MonoBehaviour.m_StreamingVersion,MonoBehaviour.m_TrackedObjectOffset,MonoBehaviour.m_Transitions.m_BlendHint,MonoBehaviour.m_Transitions.m_InheritPosition,MonoBehaviour.m_Transitions.m_OnCameraLive.m_PersistentCalls.m_Calls,MonoBehaviour.m_UpdateMethod,MonoBehaviour.m_Use2DDistance,MonoBehaviour.m_UseCameraSpace,MonoBehaviour.m_VerticalDamping,MonoBehaviour.m_WorldUpOverride,MonoBehaviour.m_WorldUpOverride_fileID,MonoBehaviour.m_XDamping,MonoBehaviour.m_YDamping,MonoBehaviour.m_YawDamping,MonoBehaviour.m_ZDamping
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,246809616,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,,,,{fileID: 1527800835426553},1527800835426553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: 246809616, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",246809616,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,1458643335,,,,,,,,,,,,,,0,0,,,,,1,,,,{fileID: 0},0,,,,,0,0,,,,,,,,,0,1,,,,,,,,,,{fileID: 1527800835426553},1527800835426553,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,0.5,0.5,"{fileID: 1458643335, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",1458643335,248a19188c2dffaa949fefc5fd6f973a,,,0.8,0.8,,,"{x: 0, y: 0, z: 0}",,,,,,,0.5,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1777913960,,,,,,,,,,,0,0,,,,1,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,"{x: 0, y: 0, z: -10}",,,{fileID: 1527800835426553},1527800835426553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,0,,,"{fileID: -1777913960, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1777913960,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,1,1,0,1
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1223560802,,,,,,,,,,,,,,,,,,,,,,{fileID: 4673877705928641},4673877705928641,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,{fileID: 0},,0,,{fileID: 1694968173377331},1694968173377331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,20,10,2,"{x: 0, y: 0}",2,0.3,5,"{x: 1, y: 1}",{fileID: 0},0,,,,,0,,{fileID: 0},0,{fileID: 0},0,10,,,,,,,,,,,,,,"{fileID: -1223560802, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1223560802,248a19188c2dffaa949fefc5fd6f973a,,,,,2,20170927,,0,0,[],,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,657651115,,,,,,,,,,,,,3,,,,,,,,1,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,,,1,{fileID: 1694968173377331},1694968173377331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,1,1,1,"{x: 257.86728, y: -875.91003, z: 866.621}",{fileID: 0},0,,,,"{fileID: 657651115, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",657651115,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,0,0,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1959270950,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,-0.3,{fileID: 4570990745682823},4570990745682823,3,0,,,,,{fileID: 1694968173377331},1694968173377331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,"{fileID: 11400000, guid: 926273aff69fe4a4b98934431110b578, type: 2}",11400000,926273aff69fe4a4b98934431110b578,Assets/MonoBehaviour/MainVirtualCamera Profile.asset,,,,,,,,,,"{fileID: -1959270950, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1959270950,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,246809616,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,,,,{fileID: 1910429904706667},1910429904706667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: 246809616, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",246809616,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,1458643335,,,,,,,,,,,,,,0,0,,,,,1,,,,{fileID: 0},0,,,,,0,0,,,,,,,,,0,1,,,,,,,,,,{fileID: 1910429904706667},1910429904706667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,0.5,0.5,"{fileID: 1458643335, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",1458643335,248a19188c2dffaa949fefc5fd6f973a,,,0.8,0.8,,,"{x: 0, y: 0.5, z: 0}",,,,,,,1,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1777913960,,,,,,,,,,,0,0,,,,1,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,"{x: 0, y: 39, z: -22.5}",,,{fileID: 1910429904706667},1910429904706667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,0,,,"{fileID: -1777913960, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1777913960,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,1,1,0,1
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,996775984,,,,,,,,,,,,,,,,,1,[],[],,,,,{fileID: 0},0,"{fileID: 11400000, guid: e57f2eaf8add24144a2d7bbb6a524d0d, type: 2}",11400000,e57f2eaf8add24144a2d7bbb6a524d0d,Assets/MonoBehaviour/Main Camera Blends.asset,,,[],2,2,4,2,1,0.5,,0,1,,,,,,,,,,{fileID: 1109058003446766},1109058003446766,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: 996775984, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",996775984,248a19188c2dffaa949fefc5fd6f973a,1,0,,,,,,,,,2,,,,{fileID: 0},0,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-87686241,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,"{x: 0, y: -1, z: 0}",0,1,,,,,,,,,,{fileID: 1490472430379323},1490472430379323,,,1,3,0.06236444,0.16403784,2,2,4,0.06236444,0,2,0,1,0,0,0,100,2,0.25,1,100,1,0.5,0,0,343,1,{fileID: 0},0,0,[],2,2,4,2,0,[],2,2,4,2,0.7,0,1,0.2,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: -87686241, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-87686241,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-87686241,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,"{x: 0, y: -1, z: 0}",0,1,,,,,,,,,,{fileID: 1929298687746900},1929298687746900,,,1,3,0.06236444,0.16403784,2,2,4,0.06236444,0,2,0,1,0,0,0,100,2,0.25,1,100,1,0.5,0,0,343,1,{fileID: 0},0,0,[],2,2,4,2,0,[],2,2,4,2,0.7,0,1,0.2,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: -87686241, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-87686241,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-87686241,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,"{x: -1, y: 0, z: -1}",0,1,,,,,,,,,,{fileID: 1092448255167408},1092448255167408,,,1,3,0.06236444,0.16403784,2,2,4,0.06236444,0,2,0,1,0,0,0,100,2,0.25,1,100,1,0.6,0,0,343,1,{fileID: 0},0,0,[],2,2,4,2,0,[],2,2,4,2,0.7,0,1,0.2,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: -87686241, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-87686241,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1223560802,,,,,,,,,,,,,,,,,,,,,,{fileID: 4019451646231816},4019451646231816,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,{fileID: 0},,0,,{fileID: 1181252930342026},1181252930342026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,60.000004,10,2,"{x: 0, y: 0}",0,0.3,5,"{x: 1, y: 1}",{fileID: 0},0,,,,,0,,{fileID: 0},0,{fileID: 0},0,10,,,,,,,,,,,,,,"{fileID: -1223560802, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1223560802,248a19188c2dffaa949fefc5fd6f973a,,,,,2,20170927,,0,0,[],,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1959270950,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,0,{fileID: 4193126714433006},4193126714433006,3,0,,,,,{fileID: 1181252930342026},1181252930342026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,"{fileID: 11400000, guid: 95d5ca3715c17fa4b93ad0a544bf5c9b, type: 2}",11400000,95d5ca3715c17fa4b93ad0a544bf5c9b,Assets/MonoBehaviour/CameraModeVolume.asset,,,,,,,,,,"{fileID: -1959270950, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1959270950,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,246809616,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,,,,{fileID: 1862872667322832},1862872667322832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: 246809616, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",246809616,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,1458643335,,,,,,,,,,,,,,0,0,,,,,1,,,,{fileID: 0},0,,,,,0,0,,,,,,,,,0,1,,,,,,,,,,{fileID: 1862872667322832},1862872667322832,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,0.5,0.5,"{fileID: 1458643335, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",1458643335,248a19188c2dffaa949fefc5fd6f973a,,,0.8,0.8,,,"{x: 0, y: 0, z: 0}",,,,,,,0.5,,,,,,
LevelManager,Assets/GameObject/LevelManager.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1777913960,,,,,,,,,,,0,0,,,,1,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,"{x: 0, y: 0, z: -10}",,,{fileID: 1862872667322832},1862872667322832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,0,,,"{fileID: -1777913960, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1777913960,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,1,1,0,1
Building_GamingCenter,Assets/GameObject/Building_GamingCenter.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1223560802,,,,,,,,,,,,,,,,,,,,,,{fileID: 4127340777396097},4127340777396097,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,{fileID: 0},,0,,{fileID: 1705586689827195},1705586689827195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,28,10,2,"{x: 0, y: 0}",0,0.3,5,"{x: 1, y: 1}",{fileID: 4893544764039125},4893544764039125,,,,,0,,{fileID: 0},0,{fileID: 0},0,-1,,,,,,,,,,,,,,"{fileID: -1223560802, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1223560802,248a19188c2dffaa949fefc5fd6f973a,,,,,2,20170927,,0,0,[],,,,,,,,,,
Building_GamingCenter,Assets/GameObject/Building_GamingCenter.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1959270950,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,0,{fileID: 0},0,0,0,,,,,{fileID: 1705586689827195},1705586689827195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,"{fileID: 11400000, guid: 5987f0a4b676d6a42a088551387547de, type: 2}",11400000,5987f0a4b676d6a42a088551387547de,Assets/MonoBehaviour/GamingConsole_0.asset,,,,,,,,,,"{fileID: -1959270950, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1959270950,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
Building_GamingCenter,Assets/GameObject/Building_GamingCenter.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,246809616,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,,,,{fileID: 1110775172964816},1110775172964816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: 246809616, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",246809616,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
Building_Merchant_Ming,Assets/GameObject/Building_Merchant_Ming.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1223560802,,,,,,,,,,,,,,,,,,,,,,{fileID: 4979170228091015},4979170228091015,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,{fileID: 0},,0,,{fileID: 1690080555877607},1690080555877607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,28,10,2,"{x: 0, y: 0}",0,0.3,5,"{x: 1, y: 1}",{fileID: 4574117030830641},4574117030830641,,,,,0,,{fileID: 0},0,{fileID: 0},0,-1,,,,,,,,,,,,,,"{fileID: -1223560802, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1223560802,248a19188c2dffaa949fefc5fd6f973a,,,,,2,20170927,,0,0,[],,,,,,,,,,
Building_Merchant_Ming,Assets/GameObject/Building_Merchant_Ming.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,-1959270950,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,0,{fileID: 0},0,0,0,,,,,{fileID: 1690080555877607},1690080555877607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,"{fileID: 11400000, guid: 5987f0a4b676d6a42a088551387547de, type: 2}",11400000,5987f0a4b676d6a42a088551387547de,Assets/MonoBehaviour/GamingConsole_0.asset,,,,,,,,,,"{fileID: -1959270950, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",-1959270950,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
Building_Merchant_Ming,Assets/GameObject/Building_Merchant_Ming.prefab,248a19188c2dffaa949fefc5fd6f973a,248a19188c2dffaa949fefc5fd6f973a,246809616,,,,,,,,,,,,,,,,,,,,,,,,{fileID: 0},0,,,,,,,,,,,,,,,0,1,,,,,,,,,,{fileID: 1107403510396485},1107403510396485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,{fileID: 0},0,{fileID: 0},0,,,,,,,,,,,,,,,"{fileID: 246809616, guid: 248a19188c2dffaa949fefc5fd6f973a, type: 3}",246809616,248a19188c2dffaa949fefc5fd6f973a,,,,,,,,,,,,,,,,,,,,
